local_id;name;country;state;city;zip;street;url;industry
W012006868;SPORT BOULES MARBOZ;FRANCE;;Marboz;1851;  ;;
W012006869;LES 58 EME RUGISSANTS;FRANCE;;Foissiat;1340;  ;;
W012006870;L'ASSOCIATION QUI BOURRINE;FRANCE;;Saint-Maurice-de-Gourdans;1800;32 chemin de pollet;;
W012006871;BEYNOST FOOT LOISIRS;FRANCE;;Beynost;1700;  ;;
W012006872;ASSOCIATION BOTARET JOURNANS - CADRE DE VIE;FRANCE;;Journans;1250;  ;;
W012006873;HEMAGOGUS;FRANCE;;Courmangoux;1370;4 ROUTE DES TROIS MONTS;;
W012006874;4 POLES DE DEVELOPPEMENT (4POLES);FRANCE;;Donjon;3130;3 LIEUDIT LE PAVILLON;;
W012006875;LATIN KIZ;FRANCE;;Bourg-en-Bresse;1000;109 RUE DES TEPPES;;
W012006876;KARATE CLUB DE LA COTIERE;FRANCE;;Beynost;1700;23 RUE des maires andré;;
W012006877;FILTRAL;FRANCE;;Bâgé-le-Châtel;1380;1 impasse de la martinette;;
W012006878;CERCLE EMILE LITTRE;FRANCE;;Bourg-en-Bresse;1000;148 boulevard de brou;;
W012006879;PONT DE VAUX AVENTURES;FRANCE;;Pont-de-Vaux;1190;  ;;
W012006880;SWEET;FRANCE;;Trévoux;1600;  ;;
W012006881;COMITE D'ANIMATION DE GERMAGNAT;FRANCE;;Nivigne et Suran;1250;  Germagnat;;
W012006882;AMICALE DES CLASSES EN 5 GUEREINS - GENOUILLEUX;FRANCE;;Guéreins;1090;  ;;
W012006883;AMICALE CLASSE 50;FRANCE;;Viriat;1440;  ;;
W012006884;SABOT TEMERAIRE - ASSOCIATION TOURISME A CHEVAL (A.T.A.C.);FRANCE;;Dommartin;1380;  ;;
W012006885;RALLYE DES GRANDS ET DES PETITS;FRANCE;;Villette-sur-Ain;1320;  ;;
W012006886;CHASSE DE LA GRANDE CHARRIERE;FRANCE;;Condeissiat;1400;  ;;
W012006887;TORTILLAS;FRANCE;;Châtillon-sur-Chalaronne;1400;  ;;
W012006888;POMME DE RAINETTE;FRANCE;;Saint-Maurice-de-Gourdans;1800;12 chemin de sous la cote;;
W012006889;ASSOCIATION DE CONSCRITS DE 1977;FRANCE;;Saint-Martin-du-Mont;1160;  ;;
W012006890;AMICALE DES ANCIENS DE LA JEUNESSE LAIQUE BASKET;FRANCE;;Bourg-en-Bresse;1000;  ;;
W012006891;OEUVRES HUMANITAIRES PREMANANDA (O.H.P.);FRANCE;;Boz;1190;  ;;
W012006892;GYMNASTIQUE VOLONTAIRE DE BEYNOST;FRANCE;;Beynost;1700;  ;;
W012006893;LES 20 ANS DE LA CLASSE EN 1;FRANCE;;Reyrieux;1600;  ;;
W012006894;AMICALE BOULE MANZIAT (A.B.M.);FRANCE;;Manziat;1570;34 rue de la frairie;;
W012006895;ADVI - ASSOCIATION DE DEFENSE DES VICTIMES DE L'IMPORT;FRANCE;;Bourg-en-Bresse;1000;  ;;
W012006896;PISCICULTEURS DE DOMBES;FRANCE;;Saint-Rémy;1310;  ;;
W012006897;L'AMICALE DES 40 ANS DE L'AN 2003;FRANCE;;Attignat;1340;  ;;
W012006898;ASSOCIATION POUR L'ENTRETIEN DU CIMETIERE DE KEBIR (ASPECK);FRANCE;;Ars-sur-Formans;1480;244  CHEMIN DES MûRIERS;;
W012006899;TEAM P'TIT JOSS;FRANCE;;Meximieux;1800;  ;;
W012006900;MONTLUEL COTIERE BOXE;FRANCE;;Montluel;1120;  ;;
W012006901;OXYGENE;FRANCE;;Balan;1360;  ;;
W012006902;ORCHIDEE REUNIONNAISE;FRANCE;;Péronnas;1960;  ;;
W012006903;TENNIS CLUB DE CIVRIEUX;FRANCE;;Civrieux;1390;  ;;
W012006904;PENSEZ-NATUREL;FRANCE;;Montluel;1120;CHEMIN DE LA PORTELLE;http://www.pensez-naturel.fr/;
W012006905;AUB - ASSOCIATION UFOLOGIQUE DE BRESSE;FRANCE;;Malafretaz;1340;  ;;
W012006906;NO PASO NADA;FRANCE;;Châtillon-sur-Chalaronne;1400;  ;;
W012006907;REMUE MENINGES;FRANCE;;Viriat;1440;  ;;
W012006908;ESB FOOTBALL MARBOZ;FRANCE;;Marboz;1851;  ;;
W012006909;AMICALE DES CONSCRITS DE MANZIAT NES EN 1975;FRANCE;;Manziat;1570;  ;;
W012006910;ASSOCIATION POUR LA DEFENSE DU PATRIMOINE DE MIRIBEL (A.D.P.M.);FRANCE;;Miribel;1700;  ;;
W012006911;MEDECINS SANS TERRAIN (M.S.T.);FRANCE;;Péronnas;1960;1508 avenue de lyon;;
W012006912;AMICALE DE LA CLASSE 67;FRANCE;;Chalamont;1320;  ;;
W012006913;MOTOCROSS HAUTECOURT ROMANECHE;FRANCE;;Hautecourt-Romanèche;1250;  ;;
W012006914;FEMMES DU MONDE;FRANCE;;Montluel;1120;  ;;
W012006915;ASSOCIATION SOURIRE D'ENFANT (A.S.E.);FRANCE;;Bourg-en-Bresse;1000;205 BIS RUE RADIOR;www.souriredenfant.fr;
W012006916;BOUGEONS-NOUS !!!;FRANCE;;Marlieux;1240;  ;;
W012006917;AMBARROI TAEKWONDO ET HAPKIDO D'AMBERIEUX EN DOMBES;FRANCE;;Ambérieux-en-Dombes;1330;  ;;
W012006918;L'ESPRIT CARPISTE 01;FRANCE;;Saint-Denis-lès-Bourg;1000;  ;;
W012006919;GROUPE DE MUSIQUE TRADITIONNELLE BRETONNE, IRLANDAISE ET CHANTS MARINS - LES KORRIGANS;FRANCE;;Val-Revermont;1370;  Plantaglay;;
W012006920;CLEMATIS;FRANCE;;Montluel;1120;282 montee du chemin neuf;;
W012006921;PROMO VELO;FRANCE;;Certines;1240;1  allée du Noyer;;
W012006922;LES GONES DE VILLESOLIER;FRANCE;;Saint-Étienne-sur-Chalaronne;1140;  ;;
W012006923;ACTION KAFFRINE INTERNAT;FRANCE;;Chevroux;1190;Les Mouilles;;
W012006924;LES CONSCRITS DE LA 3;FRANCE;;Saint-Cyr-sur-Menthon;1380;25  allée En Bûchet;;
W012006925;MUSICA;FRANCE;;Saint-André-de-Corcy;1390;433 ROUTE DE MONTHIEUX;;
W012006926;ASSOCIATION DES CONSCRITS DE SAINT GENIS DE LA 3;FRANCE;;Saint-Genis-sur-Menthon;1380;Beulin;;
W012006927;LES BIENVENUS;FRANCE;;Vonnas;1540;  ;;
W012006928;JUDO CLUB MARBOZ;FRANCE;;Marboz;1851;  ;;
W012006929;LA CLASSE EN 1 DES CONSCRITS DE REPLONGES;FRANCE;;Replonges;1750;  ;;
W012006930;SOCIETE DE CHASSE DE BEY;FRANCE;;Bey;1290;  ;;
W012006931;AMICALE CLASSE DE L'AN 1 DE SAINT ETIENNE DU BOIS;FRANCE;;Saint-Étienne-du-Bois;1370;  ;;
W012006932;LES CONSCRITS DE LA CLASSE 2002;FRANCE;;Mézériat;1660;  ;;
W012006933;AMICALE DES CHASSEURS DE CRAS SUR REYSSOUZE;FRANCE;;Cras-sur-Reyssouze;1340;  ;;
W012006934;INGAIUS;FRANCE;;Péronnas;1960;41  route de Vienne;www.ingaius.com;
W012006935;COWORKAIN;FRANCE;;Bourg-en-Bresse;1000;4 RUE DES CASERNES;http://www.coworkain.org;
W012006936;QUELLY CHEVAL MON AMI;FRANCE;;Chavannes-sur-Suran;1250;Ceillat;;
W012006937;BALEINE BLEUE;FRANCE;;Béligneux;1360;43 place de la valbonne;;
W012006938;TI'PUNCH;FRANCE;;Chaveyriat;1660;  ;;
W012006939;AL AFRAH;FRANCE;;Bourg-en-Bresse;1000;2 rue georges loiseau;;
W012006940;EQUIPAGE DU VAL DE SAONE;FRANCE;;Frans;1480;  ;;
W012006941;ATTELAGE ET COMPETITION CHATILLONNAISE;FRANCE;;Châtillon-sur-Chalaronne;1400;  ;;
W012006942;JEUNE GARDE DE LYON;FRANCE;;Neyron;1700; RTE de Genève;;
W012006943;COMITE DE DEFENSE DES USAGERS DU TER BOURG EN BRESSE - LYON;FRANCE;;Péronnas;1960;CHEMIN DES CARONNIèRES;;
W012006944;ASSOCIATION SPORTIVE DU COLLEGE DU CANTON DE REYRIEUX;FRANCE;;Reyrieux;1600;  ;;
W012006945;LES CONSCRITS DE SAINT CYR SUR MENTHON - 1981;FRANCE;;Saint-Cyr-sur-Menthon;1380;  ;;
W012006946;MUSICOMEDIE;FRANCE;;Ceyzériat;1250;28, lotissement La Marcelière;;
W012006947;BONNAMOUR RACING TEAM;FRANCE;;Péronnas;1960;421 avenue de lyon;;
W012006948;CLUB SPORTIF DE L'OLYMPIQUE BOULE DE SAINT MAURICE DE BEYNOST;FRANCE;;Saint-Maurice-de-Beynost;1700;  ;;
W012006949;TOUS ENSEMBLE POUR ANIMER (TEPA);FRANCE;;Chalamont;1320;  ;;
W012006950;GROUPEMENT DES RANDONNEURS EQUESTRES DE LA COTIERE ET DU SUD DE LA DOMBES (GREC);FRANCE;;Beynost;1700;  ;;
W012006951;LE CHAMP DE CA;FRANCE;;Niévroz;1120;  ;;
W012006952;LA CAMELEON'NIE;FRANCE;;Bourg-en-Bresse;1000;  ;;
W012006953;AZUR;FRANCE;;Verjon;1270;  ;;
W012006954;LA CORDEE DE BELIGNEUX BALAN LA VALBONNE;FRANCE;;Montluel;1120;12 avenue Pierre Cormorèche;;
W012006955;STUDIOLAB;FRANCE;;Neyron;1700;  ;;
W012006956;OUVERTURE SUR LE MONDE ARTISTIQUE (OMA);FRANCE;;Montluel;1120;8 montee du chemin neuf;;
W012006957;CLASSE 2001 DE BOURG EN BRESSE;FRANCE;;Bourg-en-Bresse;1000;  ;;
W012006958;ASSOCIATION DES PARENTS D'ELEVES DE L'ECOLE ALPHONSE BAUDIN;FRANCE;;Bourg-en-Bresse;1000;150 RUE RHIN ET DANUBE;;
W012006959;PAUSE & VOUS;FRANCE;;Sainte-Euphémie;1600;4 lotissement le moulin;;
W012006960;LES ANCIENS DE PFA;FRANCE;;Pont-d'Ain;1160;81, rue Louise de Savoie;;
W012006961;CONSCRITS ILLIAT 2001;FRANCE;;Illiat;1140;  ;;
W012006962;ASSOCIATION DE PARENTS D'ELEVES DU GROUPE SCOLAIRE CHARLES JARRIN;FRANCE;;Bourg-en-Bresse;1000;  ;;
W012006963;ASSOCIATION DEPARTEMENTALE POUR LE FINANCEMENT DU PARTI COMMUNISTE FRANCAIS - DEPARTEMENT DE L'AIN (ADF PCF 01);FRANCE;;Bourg-en-Bresse;1000;45, boulevard victor hugo;;
W012006964;TS ELECTRO MILLENIUM;FRANCE;;Saint-André-d'Huiriat;1290;  ;;
W012006965;ANIMA SANS FRONTIERE;FRANCE;;Trévoux;1600;  ;;
W012006966;AMICALE DES CONSCRITS 2001;FRANCE;;Saint-Didier-sur-Chalaronne;1140;  ;;
W012006967;AMICALE DES 19 - 20;FRANCE;;Saint-Étienne-sur-Chalaronne;1140;  ;;
W012006968;MOVE 2 RUE;FRANCE;;Belleville;69220;1 IMPASSE SERGE REGGIANI;;
W012006969;FUGACE;FRANCE;;Foissiat;1340;  ;;
W012006970;CRU 83;FRANCE;;Manziat;1570;  ;;
W012006971;FIV'AIDE;FRANCE;;Saint-Étienne-sur-Chalaronne;1140;  ;;
W012006972;MIEUX VIVRE AVEC SON DIABETE (MVD);FRANCE;;Bourg-en-Bresse;1000;900  route de Paris;;
W012006973;FORGOTTENCLUB;FRANCE;;Meximieux;1800;  ;;
W012006974;ASSOCIATION DE GESTION DES ESPACES KARSTIQUES;FRANCE;;Hautecourt-Romanèche;1250;  ;;
W012006975;L'APPART';FRANCE;;Bourg-en-Bresse;1000;  ;;
W012006976;ELITE CLUB;FRANCE;;Saint-Denis-lès-Bourg;1000;544 chemin des lazaristes;;
W012006977;AMICALE CLASSE 81 D'ATTIGNAT;FRANCE;;Polliat;1310;  ;;
W012006978;LES TROUBADOURS;FRANCE;;Dompierre-sur-Veyle;1240;  ;;
W012006979;AMICALE CLASSE 1962 DE VIRIAT;FRANCE;;Viriat;1440;  ;;
W012006980;CHAMP DE LA VILLE;FRANCE;;Lent;1240;  ;;
W012006981;CLUB DES ENTREPRENEURS DE LA CÔTIÈRE;FRANCE;;Miribel;1700;24  rue Jean Moulin;;
W012006982;LES INFIR'N'ALL;FRANCE;;Bourg-en-Bresse;1000;6  RUE VICTOR BASCH;;
W012006983;MAINTENANCE MECANIQUE ET COOPERATION INTERNATIONALE (M.M.C.I.);FRANCE;;Châtillon-sur-Chalaronne;1400;  ;;
W012006984;LES CONSCRITS DE MEZERIAT CLASSE EN 4;FRANCE;;Mézériat;1660;Corobert;;
W012006985;LIGUE DU LYONNAIS DE LA FEDERATION FRANCAISE DE SAUVETAGE ET DE SECOURISME (L.L.F.F.S.S.);FRANCE;;Jassans-Riottier;1480;230 rue pallin;;
W012006986;COMPAGNIE LES IMPROBABLES;FRANCE;;Miribel;1700;Rue du figuier;;
W012006987;ASSOCIATION MICANI;FRANCE;;Beynost;1700;  ;;
W012006988;TOUS AU STADE;FRANCE;;Treffort-Cuisiat;1370;  ;;
W012006989;CLUB DES PASSIONNES DE L'AUTOMOBILE;FRANCE;;Beaupont;1270;  ;;
W012006990;CLUB CURTIVEISSIEN DE SCRABBLE;FRANCE;;Corveissiat;1250;  ;;
W012006991;LES DYNAMIQUES;FRANCE;;Coligny;1270;  ;;
W012006992;AMICALE CONSCRITS D'ATTIGNAT 2014;FRANCE;;Attignat;1340;291 A CHEMIN DU CHATELET;;
W012006993;ROUMANIE 2002;FRANCE;;Viriat;1440;  ;;
W012006994;EQUITATION COLLECTIVE DE L'AIN - ECAIN;FRANCE;;Neyron;1700;72 montee neuve;;
W012006995;COLLECTIF DES ADMINISTRATIFS DE LA MAIRIE DE BOURG EN BRESSE;FRANCE;;Bourg-en-Bresse;1000;  ;;
W012006996;PRESERVONS VIRIAT;FRANCE;;Viriat;1440;155 a chemin de la basse bretonniere;;
W012006997;FORMAGOLF;FRANCE;;Saint-Rémy;1310;  ;;
W012006998;LES 40 ANS DU 3EME MILLENAIRE;FRANCE;;Marboz;1851;  ;;
W012006999;LES ARCHERS DE LA VALLEE DE L'AIN;FRANCE;;Neuville-sur-Ain;1160;Domaine de Thol;;
W012007000;AMICALE INTER CLASSE EN 9 DE JASSANS RIOTTIER;FRANCE;;Jassans-Riottier;1480;  ;;
W012007001;LUZERNE DOMBES ET VAL DE SAÔNE;FRANCE;;Misérieux;1600;lieu-dit Domaine de Cibeins;;
W012007002;PROGRESSIVE WING TSUN SYSTEM DE L'AIN;FRANCE;;Chaleins;1480;177 IMPASSE DES CANNELLES;;
W012007003;AMICALE CONSCRITS PERREX;FRANCE;;Perrex;1540;242 ROUTE DE LA CROIX;;
W012007004;AMICALE CLASSE 73;FRANCE;;Bourg-en-Bresse;1000;3 ALLEE DES ROSES;;
W012007005;AMENES TA BOBINE;FRANCE;;Péronnas;1960;  ;;
W012007006;VILLGYM;FRANCE;;Villereversure;1250;450  ROUTE DE NOBLENS;;
W012007007;LES BRANCARDIERS D'INDOCHINE;FRANCE;;Dagneux;1120;8 Cours Bayard;;
W012007008;FRANCE AVC 01;FRANCE;;Bourg-en-Bresse;1000;5 avenue pierre semard;;
W012007009;3 PETITS POINTS...;FRANCE;;Niévroz;1120;  ;;
W012007010;AMICALE DES CLASSES EN 1 ET 6;FRANCE;;Val-Revermont;1370;2 PL Marie Collet;;
W012007011;ASSOCIATION DES AMIS DE TAZ;FRANCE;;Dompierre-sur-Veyle;1240;  ;;
W012007012;SAINT DENIS ENSEMBLE...;FRANCE;;Saint-Denis-lès-Bourg;1000;77  RUE LOUISON BOBET;;
W012007013;AMICALE CONSCRITS VONNAS 2002;FRANCE;;Vonnas;1540;  ;;
W012007014;ASSOCIATION DES PRODUCTEURS D'OEUFS DE QUALITE;FRANCE;;Chalamont;1320;  ;;
W012007015;AMICALE DES ANCIENS DE MORGON;FRANCE;;Bourg-en-Bresse;1000;  ;;
W012007016;BOURG DYNAMIQUE ETUDIANTE (B.D.E.);FRANCE;;Bourg-en-Bresse;1000;3, rue des casernes;;
W012007017;ENTENTE SPORTIVE BRESSE MARBOZ TENNIS - E.S.B.M. TENNIS;FRANCE;;Marboz;1851;  ;;
W012007018;BENCORE;FRANCE;;Ceyzériat;1250;  ;;
W012007019;MOTS ET MERVEILLES;FRANCE;;Beynost;1700;1552, route de Genève;;
W012007020;RENT RACING;FRANCE;;Sainte-Euphémie;1600;115 RUE de la Mairie;;
W012007021;LES AMIS DES CHATS LIBRES DE SAINT TRIVIER DE COURTES;FRANCE;;Saint-Trivier-de-Courtes;1560;36  rue des Carrons;www.leschatslibres.fr;
W012007022;GEOX;FRANCE;;Vésines;1570;364 rue du Carron;;
W012007023;GALLINACEE AMICALE FALUCHARDE (GAF);FRANCE;;Bourg-en-Bresse;1000;265  ROUTE DE CEYZéRIAT;;
W012007024;BLUEBIRD;FRANCE;;Saint-Martin-le-Châtel;1310;lotissement La Mare Claude;;
W012007025;LES AMIS DU CAFE;FRANCE;;Péronnas;1960;422  avenue de Lyon;;
W012007026;CHOSALLAND RACING TEAM;FRANCE;;Ambérieux-en-Dombes;1330;41  lotissement LE PARC DU CHATEAU;http://www.facebook.com/pages/Team-CMC/243747785751089#!/pages/T;
W012007027;MONDIAL TOUR BASKET (M.T.B.);FRANCE;;Charnoz-sur-Ain;1800;13  rue Sabot;;
W012007028;ROM'AIN TEAM CROSS;FRANCE;;Montracol;1310;  ;;
W012007029;CLASSE EN 83 DE SAINT DIDIER SUR CHALARONNE;FRANCE;;Saint-Didier-sur-Chalaronne;1140;  ;;
W012007030;LES BAROUDEURS;FRANCE;;Bourg-en-Bresse;1000;  ;;
W012007031;ASSOCIATION GREMLLYNS;FRANCE;;Trévoux;1600;  ;;
W012007032;GROUPE DE MUSIQUE LDF;FRANCE;;Biziat;1290;  ;;
W012007033;CLUB PHILATELIQUE DE L'AIN;FRANCE;;Bourg-en-Bresse;1000;  ;;
W012007034;TENNIS CLUB UTINGEOIS;FRANCE;;Saint-Trivier-sur-Moignans;1990;Mairie;;
W012007035;AMITIÉ - VOYAGE- BUISSARD;FRANCE;;La    Boisse;1120;1568 route Nationale;;
W012007036;CONSCRITS 94;FRANCE;;Marboz;1851;lotissement Les Sourdières;;
W012007037;UNION PROFESSIONNELLE ARTISANALE DE L'AIN (U.P.A. 01);FRANCE;;Bourg-en-Bresse;1000;11 rue du docteur Bouveret;;
W012007038;AMICALE DE LA CLASSE 1950 DE BOURG EN BRESSE;FRANCE;;Bourg-en-Bresse;1000;  ;;
W012007039;AMICALE DU COLLEGE LOUISE DE SAVOIE;FRANCE;;Pont-d'Ain;1160;  ;;
W012007040;SKIVIT 21-40;FRANCE;;Montmerle-sur-Saône;1090;  ;;
W012007041;REGARDS D'ENFANTS;FRANCE;;Cras-sur-Reyssouze;1340;  ;;
W012007042;AMICALE DES CLASSES 79-80;FRANCE;;Jasseron;1250;  ;;
W012007043;ACADEMIE DE LA BRESSE;FRANCE;;Bourg-en-Bresse;1000;  ;;
W012007044;LES VOYAGEURS DU TEMPS;FRANCE;;Bourg-en-Bresse;1000;  ;;
W012007045;STYRENE;FRANCE;;Treffort-Cuisiat;1370;  ;;
W012007046;ASSOCIATION MONT LUISANDRE;FRANCE;;Varambon;1160;  ;;
W012007047;NON AU TRAIN TREVOUX / SATHONAY;FRANCE;;Massieux;1600;  ;;
W012007048;LA BRESSE AVEC L'O.L. (LA BRESSE AVEC L'OLYMPIQUE LYONNAIS);FRANCE;;Mézériat;1660;  ;;
W012007049;ASSOCIATION DES ANCIENS ADMINISTRATEURS, DES ADMINISTRATEURS DU CREDIT AGRICOLE ET DE LEURS CONJOINTS;FRANCE;;Pont-de-Veyle;1290;  ;;
W012007050;SPEED TERRE AUTO 2000;FRANCE;;Francheleins;1090;  ;;
W012007051;M.S. SPORT;FRANCE;;Miribel;1700;21 rue henri grobon;;
W012007052;AMICALE DU PERSONNEL;FRANCE;;Feillens;1570;  ;;
W012007053;AMICALE DES CLASSES EN 9;FRANCE;;Ambérieux-en-Dombes;1330;  ;;
W012007054;TEAM VALLEE AUTO SPORT;FRANCE;;Trévoux;1600;52, chemin des Planches;;
W012007055;AMICALE DES CLASSES MAURICIENNE;FRANCE;;Saint-Maurice-de-Beynost;1700;  ;;
W012007056;COMITE D'ORGANISATION CYCLISTE;FRANCE;;Jassans-Riottier;1480;897 rue edouard herriot;;
W012007057;SQUASH EVASION;FRANCE;;Frans;1480;  ;;
W012007058;COMITE DEPARTEMENTAL DE L'AIN DE SQUASH;FRANCE;;Frans;1480;Impasse du petit pont;;
W012007059;LOISIRS MODELISMES;FRANCE;;Saint-Didier-sur-Chalaronne;1140;  ;;
W012007060;SDE : GROUPEMENT D'AIDE A L'INSTALLATION, A L'EVALUATION ET A L'ACCREDITATION DES STRUCTURES SANITAIRES ET SOCIALES;FRANCE;;Saint-Trivier-sur-Moignans;1990;  ;;
W012007061;AMICALE CLASSE 2003;FRANCE;;Saint-Étienne-du-Bois;1370;  ;;
W012007062;TEAM ASSISTANCE RALLYE;FRANCE;;Chevroux;1190;  ;;
W012007063;YAKA;FRANCE;;Viriat;1440;509 rue;;
W012007064;LES NOUNOUS D'ENFER;FRANCE;;Tramoyes;1390;  ;;
W012007065;GROUPEMENT D'EMPLOYEURS VEYLE-IRANCE;FRANCE;;Chaveyriat;1660;721  route des Boulets;;
W012007066;MIRI-SCHOOL (M-S);FRANCE;;Miribel;1700;81  rue du Rhône;;
W012007067;LA BOULISTE DE SERVAS;FRANCE;;Servas;1960;  ;;
W012007068;ASSOCIATION D'EDUCATION POPULAIRE LA MONTAGNARDE;FRANCE;;Corveissiat;1250;SUR LA ROCHE;;
W012007069;ASSOCIATION FARINOISE SPORT SANTE CULTURE;FRANCE;;Fareins;1480;4  lotissement Les Mouilles;;
W012007070;FORZA MENALDO CAFFE;FRANCE;;Beynost;1700;  ;;
W012007071;ECURIE BERGA;FRANCE;;Saint-Jean-de-Niost;1800;  ;;
W012007072;ANIM'ELEVE;FRANCE;;La    Boisse;1120;  ;;
W012007073;ROSEMARINE;FRANCE;;Germagnat;1250;  ;;
W012007074;COMITE DE REFLEXIONS ET D'INFORMATIONS SUR CHATILLON (CRIC);FRANCE;;Châtillon-sur-Chalaronne;1400;13 rue gambetta;;
W012007075;BLANC FOOT PASSION;FRANCE;;Vonnas;1540;  ;;
W012007076;MONTREVEL CONCERTATION;FRANCE;;Montrevel-en-Bresse;1340;  ;;
W012007077;POUVOIR DIAMANT, LE MOMENT PRESENT;FRANCE;;Montluel;1120;160  faubourg de Lyon;;
W012007078;AMICALE DES CLASSES EN 2;FRANCE;;Ars-sur-Formans;1480;rue Jean-Marie Vianney;;
W012007079;REVES DE VOYAGES;FRANCE;;Malafretaz;1340;Le Bourg;;
W012007080;ASSOCIATION POUR LE MAINTIEN D'UNE AGRICULTURE PAYSANNE DES PANIERS DE NIZEREL (AMAP DES PANIERS DE NIZEREL);FRANCE;;Sermoyer;1190;  ;;
W012007081;COMME UN AIR D'AFRIQUE...;FRANCE;;Villars-les-Dombes;1330;362 rue de Dombes;;
W012007082;LA MESANGE;FRANCE;;Monthieux;1390;  ;;
W012007083;DE FILS EN AIGUILLES;FRANCE;;Francheleins;1090;  ;;
W012007084;MULTILOISIRS ROMANS 01;FRANCE;;Romans;1400;Le Village;;
W012007085;LES FUTURS BRONZÉS;FRANCE;;Mézériat;1660;Corobert;;
W012007086;STEPH'ANDAVA STEPHANIE POUR ANDAVADOAKA;FRANCE;;Bohas-Meyriat-Rignat;1250;620  RUE DES 2 FOURS;;
W012007087;ASSOCIATION AMICALE CLASSES 72 DE JASSANS-RIOTTIER;FRANCE;;Jassans-Riottier;1480;24  rue La Clairière;;
W012007088;DESERT'HON;FRANCE;;Montagnat;1250;5 impasse des Buffets;;
W012007089;SOCIETE DE CHASSE DES PROPRIETAIRES ET CHASSEURS DE THIL (01) REUNIS;FRANCE;;Thil;1120;  ;;
W012007090;PLAKE TOURNANTE;FRANCE;;Bourg-en-Bresse;1000;26  rue Jules Guerin;;
W012007091;AMICALE DES MOTARDS ANCIENS MILITAIRES DE LA LÉGION ÉTRANGÈRE ET AUTRES  ARMES;FRANCE;;Bourg-en-Bresse;1000;9B RUE DU DR ELISéE CHARRA;;
W012007092;SYMBIOSIS;FRANCE;;Bourg-en-Bresse;1000;10  boulevard Joseph Kennedy;;
W012007093;Z'ARTISHOW;FRANCE;;Le    Chambon-Feugerolles;42500;LIEU-DIT LA RéVEILLèRE;;
W012007094;ASSOCIATION AIRE DE LAVAGE GENOUILLEUX GUEREINS MONTCEAUX PEYZIEUX (AALGGMP);FRANCE;;Guéreins;1090;782 RUE DES CHARMES;;
W012007095;AMICALE DANCE COUNTRY;FRANCE;;Saint-Didier-sur-Chalaronne;1140;716  route de Flurieux;;
W012007096;SABRINGUE;FRANCE;;Bourg-en-Bresse;1000;2 RUE FRANCHE COMTE;;
W012007097;ASSOCIATION AGREEE DE PECHE ET DE PROTECTION DU MILIEU AQUATIQUE DE : AMICALE DES PECHEURS AIN BRESSE REVERMONT (AAPPMA AMICALE DES PECHEURS AIN BRESSE REVERMONT);FRANCE;;Bourg-en-Bresse;1000;4 Allée des Brotteaux;;
W012007098;AMICALE DES 40 ANS;FRANCE;;Marboz;1851;La Bottière;;
W012007099;UNION SPORTIVE VONNASSIENNE BOULE LYONNAISE (USVBL);FRANCE;;Vonnas;1540;  ;;
W012007100;AVEC LA 5 ON TRINQUE;FRANCE;;Manziat;1570;234 CHEMIN DES CARRONS;;
W012007101;JP ANIMATION;FRANCE;;Sermoyer;1190;561  route de Pont de Vaux;;
W012007102;RECYCLERIE DOMBES VAL DE SAÔNE;FRANCE;;Trévoux;1600;114  ALLéE FORQUEVAUX;www.valhorizon.org;
W012007103;HUMBLE ASSOCIATION CAP CUISINE PROMOTION 2012/2013 (HACCP);FRANCE;;Bourg-en-Bresse;1000;41RUE DES CHARMETTES;;
W012007104;CREATIFS' LOISIRS;FRANCE;;Saint-Trivier-sur-Moignans;1990;  ;;
W012007105;1-2-3 PETITS PAS;FRANCE;;Chevroux;1190;325 RUE BASSE;;
W012007106;EQUID'AIN;FRANCE;;Bourg-en-Bresse;1000;12  RUE DES BAUDIèRES;;
W012007107;EMPTY SPACES;FRANCE;;Saint-Denis-lès-Bourg;1000;175 ALLéE DES LUPINS;;
W012007108;CONSCRITS 94 DE FOISSIAT;FRANCE;;Foissiat;1340;54  impasse du Mollard;;
W012007109;MANZIAT ROUTE 66;FRANCE;;Manziat;1570;317 ROUTE DES GREFFETS;;
W012007110;EC-01 ASSOCIATION POUR LA PROMOTION DE L'ECOUTE ET DU CONSEIL AUX PERSONNES;FRANCE;;Saint-Denis-lès-Bourg;1000;171  rue du Château;;
W012007111;NILOONA EVENTS;FRANCE;;Trévoux;1600;113  rue de la Jacobée;;
W012007112;SKULL OF PACK;FRANCE;;Vaulx-en-Velin;69120;14 RUE RéMY CACHET;;
W012007113;ESSARTINES-RANDO;FRANCE;;Certines;1240;ROUTE DE LA MAIRIE;;
W012007114;FORMEP (FORMATION DU PERSONNEL DE L'ENSEIGNEMENT PRIVE);FRANCE;;Paris;75015;192 BIS RUE DE VAUGIRARD;https://formep.fr;
W012007115;LES ANCIENS DE L'ASSOCIATION SPORTIVE DE POLLIAT (AASP);FRANCE;;Polliat;1310;45 ALLEE DE BERDIGOND;;
W012007116;PROGRAMME ANNUEL DE SOUTIEN DES ACTIVITES EDUCATIVES DE ST-DIDIER-DE FORMANS;FRANCE;;Saint-Didier-de-Formans;1600;156  CHEMIN DU CHâTEAU;;
W012007117;MIRIBEL FOOT;FRANCE;;Miribel;1700;161  rue de la Paix;;
W012007118;DES PHRASES ET DU SON;FRANCE;;Reyrieux;1600;514  CHEMIN DU PLAT;;
